time,world_time,pos_x[mm],pos_y[mm],pos_z[mm],thumbPos_x[mm],thumbPos_y[mm],thumbPos_z[mm],indexPos_x[mm],indexPos_y[mm],indexPos_z[mm],middlePos_x[mm],middlePos_y[mm],middlePos_z[mm],upperPalmPos_x[mm],upperPalmPos_y[mm],upperPalmPos_z[mm],sidePalmPos_x[mm],sidePalmPos_y[mm],sidePalmPos_z[mm],thumbPalmPos_x[mm],thumbPalmPos_y[mm],thumbPalmPos_z[mm],Wrist_qx,Wrist_qy,Wrist_qz,Wrist_qw,Wrist_yaw[rad],Wrist_pitch[rad],Wrist_roll[rad],V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N],SumForce,SumForcePalm
3.2372475,499589.3468,-0.070333481,0.066578388,-0.220447779,-0.012197413,-0.163306898,-0.090362668,-0.253063514,-0.080794658,-0.147850951,-0.058626254,0.129154703,-0.139022137,-0.093340874,0.013172626,-0.123940408,-0.08687377,0.044107437,-0.167421997,-0.059068203,0.040143728,-0.216856599,0.000148744,0.000785154,-0.00019721,0.999999661,-0.000394187,0.001570368,0.000297179,12.11754365,8.933836111,0.0,0,0.0,0,21.05137976,21.051379761
3.2462612,499589.3558,-0.088214874,0.058948994,-0.18517673,-0.068469135,-0.141775705,-0.115562544,-0.292059751,-0.052766713,-0.191708202,-0.098968153,0.155267837,-0.174152989,-0.108331442,0.017672777,-0.119805336,-0.103324652,0.039219856,-0.139407814,-0.084221363,0.037938356,-0.192791224,0.00036168,0.000544806,-0.000180318,0.99999977,-0.000360242,0.001089742,0.000723163,12.11905501,8.937634425,0.0,0,0.0,0,21.05668943,21.056689435000003
3.2552846,499589.3648,-0.069737434,0.04696846,-0.194042921,-0.047446552,-0.1660497,-0.121246381,-0.284040677,-0.079988594,-0.20315061,-0.094681753,0.132088207,-0.188048015,-0.097870827,-0.000864267,-0.131450593,-0.090539455,0.026911497,-0.150941312,-0.064373016,0.023409724,-0.200599432,0.000307217,0.000542808,-0.000257086,0.999999772,-0.000513838,0.001085775,0.000614155,12.12095951,8.942398769,0.0,0,0.0,0,21.06335828,21.063358279
3.2643069,499589.3738,-0.101327896,0.055193901,-0.184521079,-0.078513552,-0.174545099,-0.112066314,-0.326724268,-0.090337621,-0.1932321,-0.140528888,0.124609109,-0.177376922,-0.136852264,0.000208616,-0.120967627,-0.127464533,0.033736229,-0.140659511,-0.095009804,0.028505921,-0.191278756,0.000299351,0.00056753,-0.000327386,0.999999741,-0.000654432,0.001135256,0.000598331,12.12302741,8.947568524,0.0,0,0.0,0,21.07059593,21.070595934
3.2733137,499589.3828,-0.087797642,0.059068203,-0.203967094,-0.087892383,-0.153390234,-0.167868151,-0.321798481,-0.065707974,-0.252422585,-0.135699489,0.145300285,-0.229512297,-0.119119883,0.012308359,-0.154614449,-0.111252069,0.03862381,-0.161379576,-0.086128712,0.035777688,-0.217914581,0.00045874,0.000450953,-0.000291819,0.999999751,-0.000583225,0.000902173,0.000917218,12.12515568,8.952889197,0.0,0,0.0,0,21.07804488,21.078044877
3.2832802,499589.3928,-0.096142292,0.069826841,-0.195547938,-0.049112036,-0.172422072,-0.083188154,-0.28151065,-0.084250688,-0.116329405,-0.084164907,0.120566789,-0.094397899,-0.115692616,0.01630187,-0.086426735,-0.110238791,0.043734908,-0.129491091,-0.087291002,0.041976571,-0.197686255,0.000349637,0.000870371,-0.000158127,0.999999548,-0.000315645,0.001740854,0.000699,12.12753051,8.958826282,0.0,0,0.0,0,21.08635679,21.086356792
3.292288,499589.4018,-0.129044056,0.101834536,-0.218570232,-0.080441236,-0.137238776,-0.10266994,-0.32211484,-0.048836884,-0.156879821,-0.125528502,0.163855022,-0.141198701,-0.154197216,0.046551228,-0.121027231,-0.147163868,0.077798963,-0.161297619,-0.11920929,0.074028969,-0.218674541,0.000247055,0.000796931,-0.000215586,0.999999629,-0.000430779,0.001593969,0.000493766,12.12964543,8.964113583,0.0,0,0.0,0,21.09375902,21.093759013
3.3012956,499589.4108,-0.138282776,0.116765499,-0.248119235,-0.076363734,-0.134716278,-0.111298071,-0.332514689,-0.049569849,-0.17081382,-0.13785057,0.167924138,-0.161389906,-0.169962645,0.054448843,-0.147245824,-0.160843134,0.09265542,-0.193461776,-0.125318766,0.086307526,-0.243574381,0.000117607,0.00083727,-0.000276141,0.999999604,-0.000552085,0.001674604,0.000234753,12.13168356,8.96920889,0.0,0,0.0,0,21.10089245,21.100892450000003
3.3103197,499589.4198,-0.164926052,0.110238791,-0.219374895,-0.124119039,-0.14978068,-0.117417846,-0.380868332,-0.062892913,-0.17456908,-0.187846461,0.154027586,-0.154527308,-0.201642513,0.045925379,-0.127159059,-0.191479921,0.08456409,-0.162504613,-0.15515089,0.078499317,-0.22225827,0.000280239,0.000784191,-0.00032714,0.9999996,-0.000653842,0.001568566,0.000559966,12.13360304,8.974007595,0.0,0,0.0,0,21.10761063,21.107610635
3.3193354,499589.4288,-0.14436245,0.09521842,-0.200092793,-0.111372321,-0.195549588,-0.113717681,-0.368438125,-0.109443833,-0.135220397,-0.177280399,0.100747624,-0.100872055,-0.183045864,0.023424625,-0.089235604,-0.17246604,0.063702464,-0.126667321,-0.135779381,0.058740377,-0.208698213,0.000487601,0.000928482,-0.000339693,0.999999392,-0.000678482,0.001857296,0.000974572,12.13535301,8.978382531,0.0,0,0.0,0,21.11373554,21.113735540999997
3.3283413,499589.4379,-0.131428242,0.081539154,-0.155419111,-0.107126941,-0.198422707,-0.082239554,-0.353035329,-0.10856844,-0.101746268,-0.159441934,0.101325355,-0.065587091,-0.165075064,0.015377998,-0.047512352,-0.155985355,0.050514936,-0.081218779,-0.124841928,0.047311187,-0.16656518,0.000558278,0.000894309,-0.000292236,0.999999402,-0.000583475,0.001788944,0.001116035,12.13688841,8.98222102,0.0,0,0.0,0,21.11910943,21.11910943
3.3373484,499589.4469,-0.075995922,0.10022521,-0.172078609,-0.069722469,-0.172077909,-0.128081611,-0.321418509,-0.083088108,-0.171107766,-0.133320256,0.13113146,-0.135604669,-0.117391348,0.034451485,-0.089436769,-0.106453896,0.071451068,-0.108487904,-0.071793795,0.066921115,-0.187516212,0.000579195,0.00072334,-0.000375012,0.9999995,-0.000749186,0.001447115,0.001157849,12.13816614,8.985415355,0.0,0,0.0,0,21.1235815,21.123581495
3.3463541,499589.4559,-0.080347061,0.118821859,-0.194489956,-0.090930097,-0.108839674,-0.17447569,-0.348375854,-0.018280335,-0.288129506,-0.165257851,0.208440451,-0.267924448,-0.129401684,0.062555075,-0.166401267,-0.116586685,0.099554658,-0.163093209,-0.078290701,0.092223287,-0.209733844,0.00038971,0.000332276,-0.000465939,0.99999976,-0.00093162,0.000664916,0.00077911,12.13914061,8.987851536,0.0,0,0.0,0,21.12699215,21.126992146
3.3553606,499589.4649,-0.065326691,0.11792779,-0.243514776,-0.043898666,-0.141926824,-0.17321535,-0.316590225,-0.054890621,-0.264757707,-0.131426997,0.172968931,-0.248669964,-0.117212534,0.049501657,-0.183984637,-0.103056431,0.095054507,-0.202223659,-0.057131052,0.085577369,-0.250063837,0.000245532,0.00057477,-0.00048209,0.999999688,-0.000963898,0.001149777,0.000490509,12.13976685,8.98941713,0.0,0,0.0,0,21.12918398,21.12918398
3.3643713,499589.4739,-0.060737133,0.111579895,-0.238984823,-0.033492617,-0.179958665,-0.161744047,-0.301854746,-0.0928165,-0.205186195,-0.113996616,0.125965439,-0.176047357,-0.108450651,0.036686659,-0.145129859,-0.095367432,0.082015991,-0.175580382,-0.05197525,0.074565411,-0.24753809,0.000414368,0.000822155,-0.000430553,0.999999483,-0.000860426,0.001644666,0.000828028,12.13999952,8.989998796,0.0,0,0.0,0,21.12999831,21.129998316
3.3733907,499589.4829,-0.031769276,0.096917152,-0.252246857,0.006907526,-0.232391129,-0.158794696,-0.254966747,-0.143484306,-0.143130531,-0.062034339,0.069224073,-0.102891524,-0.072717667,0.01463294,-0.113539398,-0.061362982,0.059366226,-0.161677599,-0.021606684,0.054493546,-0.26165694,0.000590191,0.001142581,-0.000351682,0.999999111,-0.000702016,0.002285578,0.001179581,12.13983687,8.98934746,0.0,0,0.0,0,21.12918433,21.12918433
3.3832007,499589.4927,-0.068724155,0.104427338,-0.215619802,-0.042945595,-0.223986992,-0.142372186,-0.324108151,-0.138471529,-0.164486239,-0.146957203,0.087958278,-0.139667829,-0.125527382,0.017136335,-0.108636916,-0.109881163,0.070124865,-0.142201781,-0.059038401,0.06121397,-0.226527452,0.000498494,0.000941956,-0.000512661,0.999999301,-0.001024384,0.001884422,0.000996024,12.13929757,8.987190274,0.0,0,0.0,0,21.12648784,21.126487844
3.3922185,499589.5017,-0.117242336,0.114649534,-0.185966492,-0.105889575,-0.186855321,-0.134413801,-0.377919848,-0.098719855,-0.178300673,-0.200746806,0.128741364,-0.155229735,-0.171244144,0.036478043,-0.100597739,-0.156670809,0.083997846,-0.122390687,-0.110477209,0.076055527,-0.199764967,0.000515898,0.00077336,-0.000493551,0.999999446,-0.000986305,0.001547228,0.001031034,12.13853327,8.984133077,0.0,0,0.0,0,21.12266635,21.122666347
3.4012352,499589.5107,-0.102460384,0.11575222,-0.188171864,-0.079552542,-0.199148881,-0.117698373,-0.352399745,-0.11098065,-0.144476328,-0.179225298,0.117670886,-0.128550617,-0.154584646,0.03400445,-0.085227191,-0.140309334,0.082850456,-0.116862357,-0.093728304,0.075086951,-0.199347734,0.000503417,0.000900647,-0.000469473,0.999999358,-0.00093804,0.001801767,0.001005989,12.1375736,8.980294398,0.0,0,0.0,0,21.117868,21.117867998
3.4102615,499589.5198,-0.081241131,0.110000372,-0.239640474,-0.048727715,-0.235812582,-0.155908691,-0.327632942,-0.149714532,-0.151946359,-0.154428609,0.075448132,-0.129690814,-0.135183334,0.019073486,-0.111892819,-0.120252371,0.072196126,-0.154286623,-0.070571899,0.064253807,-0.250294805,0.000561737,0.001090907,-0.000478375,0.999999133,-0.000955526,0.002182352,0.001122433,12.13647724,8.975908963,0.0,0,0.0,0,21.1123862,21.112386203
3.4192656,499589.5288,-0.081717968,0.122606754,-0.284388661,-0.045536444,-0.219182286,-0.192266037,-0.321911077,-0.131774336,-0.187579738,-0.149639532,0.094753057,-0.170812444,-0.133216381,0.033825636,-0.153571367,-0.118672848,0.085502863,-0.19877404,-0.070720911,0.077620149,-0.293448567,0.000533669,0.001106153,-0.00045088,0.999999144,-0.000900582,0.002212786,0.001066342,12.13530822,8.971232863,0.0,0,0.0,0,21.10654108,21.106541083
3.4282911,499589.5378,-0.100255013,0.127494335,-0.272750854,-0.070143579,-0.211242868,-0.190404486,-0.350471286,-0.124566363,-0.197600541,-0.18075785,0.104599462,-0.182244391,-0.155717134,0.038415194,-0.153057277,-0.140160322,0.091552734,-0.192537904,-0.089913607,0.082790852,-0.28295815,0.000521801,0.001032083,-0.000492315,0.99999921,-0.000983555,0.002064679,0.001042587,12.13412091,8.96648364,0.0,0,0.0,0,21.10060455,21.10060455
3.437318,499589.5468,-0.114023685,0.135481358,-0.233829021,-0.076342876,-0.184228053,-0.136347814,-0.351810927,-0.09560732,-0.158335731,-0.184571833,0.13880561,-0.158345526,-0.164836645,0.052243471,-0.119097531,-0.150442123,0.102639198,-0.160604715,-0.102758408,0.093981624,-0.239893794,0.00040482,0.000983842,-0.000449385,0.999999333,-0.000897975,0.001968048,0.000808756,12.13297802,8.961912073,0.0,0,0.0,0,21.09489009,21.094890093
3.4463209,499589.5558,-0.090241432,0.099331141,-0.196784735,-0.059619329,-0.194633566,-0.109061398,-0.314681522,-0.10121382,-0.130570267,-0.142070501,0.128175146,-0.128250088,-0.129073858,0.027924776,-0.084936619,-0.118196011,0.068172812,-0.123254955,-0.081598759,0.062838197,-0.204876065,0.000476703,0.000934178,-0.000337349,0.999999393,-0.000673808,0.001868679,0.000952776,12.13194247,8.957769896,0.0,0,0.0,0,21.08971237,21.089712366
3.4553381,499589.5648,-0.084340572,0.08970499,-0.172957778,-0.065031807,-0.224129524,-0.103886942,-0.321790226,-0.130784798,-0.106801546,-0.157220223,0.098148823,-0.101677084,-0.1270473,0.01335144,-0.054992735,-0.115126371,0.055253506,-0.090748072,-0.077307224,0.050097704,-0.186227262,0.000626739,0.000987887,-0.000370085,0.999999247,-0.000738933,0.001976238,0.001252748,12.13106963,8.954278531,0.0,0,0.0,0,21.08534816,21.085348161
3.4643621,499589.5739,-0.0680089,0.09599328,-0.205144286,-0.059625837,-0.197972139,-0.152491799,-0.309160729,-0.102630992,-0.170803425,-0.144524843,0.126824798,-0.166660509,-0.108420849,0.026494265,-0.102825463,-0.097334385,0.064149499,-0.129900873,-0.063210726,0.059813261,-0.220671296,0.000644478,0.000865282,-0.000353839,0.999999355,-0.000706562,0.00173102,0.001288345,12.13042084,8.951683344,0.0,0,0.0,0,21.08210418,21.082104184
3.4733868,499589.5829,-0.096917152,0.106960535,-0.226378441,-0.072342712,-0.195609134,-0.14723295,-0.325936312,-0.101253388,-0.158045427,-0.161840732,0.130211833,-0.160989766,-0.136494637,0.034123659,-0.110432506,-0.125348568,0.074252486,-0.147931278,-0.089228153,0.069260597,-0.237025321,0.00055667,0.00096544,-0.000340954,0.999999321,-0.000680833,0.001931259,0.001112684,12.13005692,8.950227676,0.0,0,0.0,0,21.08028459,21.080284596
3.4834197,499589.5929,-0.11241436,0.110983849,-0.248357654,-0.042718646,-0.205848277,-0.095443311,-0.313949953,-0.116008853,-0.106655042,-0.149699341,0.122856306,-0.129817984,-0.153183937,0.029742718,-0.108249485,-0.140964985,0.078350306,-0.170141459,-0.096559525,0.070154667,-0.24433434,0.000232749,0.001149535,-0.000343745,0.999999253,-0.000686956,0.002299231,0.000464708,12.1300688,8.950246526,0.0,0,0.0,0,21.08031532,21.080315326
3.4924312,499589.6019,-0.091254711,0.108331442,-0.255912542,-0.032454514,-0.181809879,-0.118294623,-0.291562859,-0.088467969,-0.145620338,-0.1297884,0.149181353,-0.173292772,-0.125974417,0.037193298,-0.13076514,-0.115692616,0.078603625,-0.183865428,-0.078260899,0.072255731,-0.254549086,0.000271633,0.001023132,-0.000291669,0.999999397,-0.000582784,0.002046423,0.00054267,12.13052085,8.951849778,0.0,0,0.0,0,21.08237063,21.082370628
3.5014556,499589.611,-0.163078308,0.125288963,-0.202476978,-0.149578815,-0.186885899,-0.141497059,-0.434133786,-0.09905297,-0.195361611,-0.290432592,0.146381871,-0.214009064,-0.22482872,0.042170286,-0.120185316,-0.207662582,0.095129013,-0.142045319,-0.155240297,0.084593892,-0.214882195,0.000452269,0.000765344,-0.000562785,0.999999446,-0.001124879,0.001531197,0.000903677,12.13135812,8.954776746,0.0,0,0.0,0,21.08613487,21.086134866000002
3.5104759,499589.62,-0.145256519,0.100016594,-0.203847885,-0.111491801,-0.240146984,-0.111580574,-0.397278815,-0.152436948,-0.128792322,-0.25187091,0.088663247,-0.145529079,-0.202864408,0.010043383,-0.086352229,-0.186562538,0.064790249,-0.126048923,-0.134378672,0.055059791,-0.212900341,0.000479142,0.001019589,-0.000511719,0.999999235,-0.001022463,0.002039668,0.000957242,12.13253456,8.958821204,0.0,0,0.0,0,21.09135576,21.091355764
3.5195026,499589.629,-0.188529491,0.102669001,-0.163644552,-0.169206405,-0.239228554,-0.095461811,-0.452438488,-0.15088349,-0.109839505,-0.309315066,0.088281468,-0.120359854,-0.247716904,0.01308322,-0.052183867,-0.231206417,0.066652894,-0.084362924,-0.180095434,0.057592988,-0.177815557,0.000595156,0.000977954,-0.000528744,0.999999205,-0.001056326,0.001956537,0.001189279,12.13400658,8.96378536,0.0,0,0.0,0,21.09779194,21.09779194
3.5285296,499589.638,-0.144660473,0.118643045,-0.186562538,-0.158000094,-0.191499643,-0.1697692,-0.439459945,-0.10115163,-0.230499514,-0.304955252,0.142746148,-0.244052114,-0.209540129,0.03811717,-0.122323632,-0.192016363,0.088229775,-0.127129257,-0.141888857,0.078812242,-0.208735466,0.000653203,0.000637264,-0.00059892,0.999999404,-0.001197009,0.001275309,0.001305642,12.13572841,8.969463851,0.0,0,0.0,0,21.10519226,21.105192261
3.5375459,499589.6471,-0.157177448,0.11318922,-0.209718943,-0.157452681,-0.196847425,-0.171386462,-0.452251166,-0.109248251,-0.25113097,-0.319403006,0.141653812,-0.275216374,-0.227898359,0.028967857,-0.15104562,-0.208467245,0.084906816,-0.159204006,-0.151365995,0.072702765,-0.226140022,0.000468273,0.000609284,-0.000655838,0.99999949,-0.001311107,0.001219182,0.000935748,12.1376525,8.975645881,0.0,0,0.0,0,21.11329838,21.113298381
3.5465566,499589.6561,-0.117003918,0.116586685,-0.232040882,-0.113052974,-0.218111519,-0.188797366,-0.418356596,-0.132857447,-0.255191937,-0.288955526,0.117634708,-0.27637738,-0.193297863,0.023901463,-0.162504613,-0.172257423,0.085234642,-0.174798071,-0.10997057,0.071913004,-0.24881959,0.000499081,0.000703921,-0.000705297,0.999999379,-0.001409891,0.001408546,0.00099717,12.13973446,8.98213135,0.0,0,0.0,0,21.12186581,21.12186581
3.555585,499589.6651,-0.145196915,0.123143196,-0.192314386,-0.122219051,-0.247086465,-0.120492018,-0.434464779,-0.164262463,-0.149586612,-0.303329089,0.082223134,-0.165871925,-0.221818686,0.019848347,-0.08855015,-0.200361013,0.086188316,-0.118121505,-0.134676695,0.072613358,-0.205904245,0.000517921,0.000961158,-0.000696468,0.999999161,-0.001391943,0.001923038,0.001034504,12.14193493,8.988734891,0.0,0,0.0,0,21.13066982,21.130669820999998
3.5645922,499589.6741,-0.128269196,0.131547451,-0.187337399,-0.14147138,-0.226725823,-0.174264809,-0.444326537,-0.141414129,-0.211659783,-0.317732507,0.102324699,-0.217353594,-0.20685792,0.033915043,-0.108398497,-0.185459852,0.095278025,-0.116489828,-0.12409687,0.083371997,-0.212341547,0.000745138,0.000779532,-0.000723863,0.999999157,-0.001446565,0.001560143,0.001489149,12.14419946,8.995225814,0.0,0,0.0,0,21.13942528,21.139425273999997
3.5741792,499589.6837,-0.1308918,0.122308731,-0.161498785,-0.206282578,-0.19510652,-0.24738666,-0.490707594,-0.119567437,-0.316894916,-0.376648827,0.138843535,-0.32330445,-0.213652849,0.039100647,-0.142820179,-0.19210577,0.091314316,-0.109143555,-0.137478113,0.081300735,-0.203669071,0.001013786,0.000337198,-0.000783821,0.999999122,-0.001566957,0.000675984,0.002027043,12.14663538,9.001801421,0.0,0,0.0,0,21.14843681,21.148436801
3.583641,499589.6932,-0.167191029,0.144779682,-0.158444047,-0.236059722,-0.145244564,-0.231422586,-0.520829693,-0.071726999,-0.332850859,-0.409679839,0.20121383,-0.361206574,-0.248879194,0.068038702,-0.157810748,-0.227510929,0.119119883,-0.121496618,-0.172793865,0.107973814,-0.195704401,0.000828226,0.000199473,-0.000779429,0.999999333,-0.001558527,0.000400237,0.00165614,12.1490137,9.00772164,0.0,0,0.0,0,21.15673534,21.156735339999997
3.5926783,499589.7022,-0.14591217,0.127226114,-0.171124935,-0.15678443,-0.201389662,-0.151689895,-0.449225206,-0.130625915,-0.203515505,-0.328330534,0.138613737,-0.237518096,-0.219553709,0.038713217,-0.107109547,-0.199496746,0.095620751,-0.112079084,-0.141888857,0.084012747,-0.193029642,0.000626362,0.000656118,-0.000681798,0.999999356,-0.001362775,0.00131309,0.00125183,12.15136531,9.012755837,0.0,0,0.0,0,21.16412114,21.164121147
3.60169,499589.7112,-0.157475471,0.124245882,-0.20056963,-0.053918832,-0.232780449,0.005581477,-0.338646171,-0.161287934,0.030838017,-0.191027998,0.098998129,-0.021389598,-0.200092793,0.030308962,-0.023774803,-0.186830759,0.086441636,-0.107318163,-0.136256218,0.076934695,-0.189930201,0.000163497,0.001428707,-0.000347995,0.999998905,-0.000695526,0.002857529,0.000326,12.15441969,9.017651374,0.0,0,0.0,0,21.17207106,21.172071064
3.6107308,499589.7202,-0.144779682,0.120252371,-0.246912241,0.003505206,-0.253757391,0.032033396,-0.27414362,-0.181389195,0.101616913,-0.114611347,0.072007196,0.046598608,-0.172615051,0.02387166,-0.016704202,-0.162780285,0.0782758,-0.133812428,-0.117093325,0.070616603,-0.224560499,4.45e-05,0.001794223,-0.000189254,0.999998371,-0.000378351,0.003588464,8.83e-05,12.15811521,9.022524733,0.0,0,0.0,0,21.18063994,21.180639943
3.6197393,499589.7292,-0.157058239,0.124663115,-0.256896019,-0.042538593,-0.200895244,-0.030111564,-0.295754468,-0.121315193,0.010638048,-0.135330288,0.129558917,-0.040924327,-0.176161528,0.047117472,-0.062637031,-0.169366598,0.088021159,-0.156246126,-0.136584044,0.083878636,-0.243350863,0.000190092,0.001504326,-0.000119177,0.999998843,-0.000237783,0.003008698,0.000379828,12.16224596,9.027358246,0.0,0,0.0,0,21.18960421,21.189604206
3.6287447,499589.7383,-0.14257431,0.120460987,-0.257775187,-0.014348986,-0.210245086,-0.008547208,-0.272216,-0.131790324,0.034281987,-0.110381656,0.120514291,-0.021634507,-0.161677599,0.04029274,-0.054754317,-0.154644251,0.083625317,-0.156335533,-0.119626522,0.078633428,-0.239796937,9.77e-05,0.00156991,-0.000115758,0.999998756,-0.000231211,0.003139845,0.00019495,12.16664269,9.032183078,0.0,0,0.0,0,21.19882577,21.198825768
3.6377464,499589.7473,-0.164270401,0.107139349,-0.231027603,-0.031314135,-0.21195877,0.027094096,-0.271925917,-0.129115417,0.085313605,-0.103556062,0.11620657,0.032534429,-0.17079711,0.034511089,-0.014431775,-0.167250633,0.069782138,-0.122189522,-0.141888857,0.067934394,-0.212468207,0.000151109,0.001642033,8.17e-06,0.99999864,1.68e-05,0.003284066,0.000302246,12.17112518,9.037014249,0.0,0,0.0,0,21.20813943,21.208139429
3.6467608,499589.7563,-0.154614449,0.095963478,-0.18543005,-0.025822366,-0.208733627,0.066990254,-0.258755111,-0.123885821,0.119000911,-0.088683018,0.120509096,0.065650129,-0.157028437,0.028938055,0.025175512,-0.154703856,0.060170889,-0.079400837,-0.1334548,0.059366226,-0.16759336,0.000161084,0.001587437,4.5e-05,0.999998726,9.05e-05,0.003174861,0.000322312,12.17552174,9.04187594,0.0,0,0.0,0,21.21739768,21.21739768
